# format: x, y, z, (trackId)+
413, -70, 767.528, 6365
413, 10.9994, 782.434, 6365
425, -69.1449, 762.008, 5571
425, 14.9995, 783.939, 6365
437, -72.4669, 756.98, 5571
437, 15.3131, 785.524, 6365
449, -75.85, 751.857, 5571
449, 22.2113, 790.452, 6365
461, -79.6761, 746.385, 5571
461, 27.6019, 793.648, 6365
473, -83.9788, 740.779, 5571
473, 31.8915, 796.038, 6365
485, -86.1239, 736.598, 5571
485, 37.9611, 800.774, 6365
497, -90.3656, 730.628, 5571
497, 44.9369, 803.488, 6365
509, -94.3791, 725.821, 5571
509, 48.0327, 806.087, 6365
521, -98.2832, 720.302, 5571
521, 54.8755, 809.901, 6365
533, -102.092, 715.093, 5571
533, 61.6261, 814.013, 6365
545, -105.741, 709.716, 5571
545, 67.7982, 817.339, 6365
557, -109.993, 704.55, 5571
557, 75.8223, 821.106, 6365
569, -114.563, 699.177, 5571
569, 80.2153, 823.087, 6365
581, -118.573, 694.148, 5571
581, 88.799, 827.888, 6365
593, -122.328, 688.88, 5571
593, 96.057, 830.029, 6365
605, -126.777, 683.166, 5571
605, 103.03, 833.847, 6365
617, -130.412, 678.387, 5571
617, 111.575, 838.651, 6365
629, -135.04, 672.493, 5571
629, 120.938, 841.982, 6365
641, -139.436, 667.035, 5571
641, 129.275, 845.991, 6365
653, -144.17, 661.3, 5571
653, 137.141, 848.9, 6365
665, -148.033, 656.478, 5571
665, 144.668, 852.693, 6365
677, -152.487, 650.623, 5571
677, 156.152, 857.464, 6365
689, -156.692, 645.214, 5571
689, 167.283, 860.978, 6365
701, -161.283, 639.655, 5571
701, 172.251, 863.987, 6365
713, -165.622, 634.41, 5571
713, 177.5, 866.9, 6365
725, -170.462, 628.437, 5571
740, -176.055, 621.728, 5571
758, -184.348, 613.201, 5571
776, -191.795, 604.607, 5571
794, -200.013, 596.949, 5571
812, -202.046, 591.268, 5571
830, -207.422, 583.319, 5571
848, -212.5, 575.314, 5571
352.13, 336.092, 456.824, 513
373.218, 323.568, 473.838, 513
361.502, 343.86, 1445.82, 513
393.155, 313.036, 496.491, 513
385.138, 326.921, 1471.06, 513
379.53, 336.634, 1457.98, 513
409.732, 308.323, 512.256, 513
399.867, 325.41, 1482.16, 513
425.687, 304.689, 528.602, 513
419.477, 315.445, 1506.14, 513
439.675, 304.46, 541.403, 513
431.912, 317.907, 1511.64, 513
454.001, 303.647, 556.128, 513
